submission_date,state,new_case
7/15/2020,VI,43
7/15/2020,IN,685
7/15/2020,CT,106
7/15/2020,MO,1196
7/15/2020,ME,20
7/15/2020,MN,1177
7/15/2020,LA,2089
7/15/2020,DC,80
7/15/2020,AZ,3258
7/15/2020,NJ,410
7/15/2020,GA,4102
7/15/2020,AS,0
7/15/2020,HI,19
7/15/2020,PR,368
7/15/2020,CO,414
7/15/2020,KS,875
7/15/2020,AR,564
7/15/2020,AK,51
7/15/2020,UT,468
7/15/2020,TX,7307
7/15/2020,RMI,0
7/15/2020,NY,465
7/15/2020,NM,327
7/15/2020,SD,80
7/15/2020,PA,1087
7/15/2020,MP,3
7/15/2020,PW,0
7/15/2020,FL,13726
7/15/2020,WV,150
7/15/2020,NYC,504
7/15/2020,MA,142
7/15/2020,OK,1037
7/15/2020,IA,444
7/15/2020,OH,1316
7/15/2020,TN,2603
7/15/2020,MT,266
7/15/2020,MS,1356
7/15/2020,WI,848
7/15/2020,NC,2499
7/15/2020,NE,239
7/15/2020,MD,648
7/15/2020,IL,1187
7/15/2020,NH,22
7/15/2020,ND,103
7/15/2020,VT,12
7/15/2020,CA,11708
7/15/2020,SC,2207
7/15/2020,RI,50
7/15/2020,KY,687
7/15/2020,FSM,0
7/15/2020,WY,34
7/15/2020,OR,276
7/15/2020,VA,904
7/14/2020,VT,4
7/14/2020,ME,12
7/14/2020,ID,316
7/14/2020,WA,546
7/14/2020,GU,1
7/14/2020,MD,756
7/14/2020,MI,1696
7/14/2020,CA,5922
7/14/2020,NE,276
7/14/2020,NC,2496
7/14/2020,KY,544
7/14/2020,LA,2215
7/14/2020,AZ,4274
7/14/2020,SC,1509
7/14/2020,FSM,0
7/14/2020,NJ,444
7/14/2020,UT,474
7/14/2020,AR,794
7/14/2020,CO,422
7/14/2020,NYC,237
7/14/2020,TX,10745
7/14/2020,MP,0
7/14/2020,WV,94
7/14/2020,NY,597
7/14/2020,RMI,0
7/14/2020,NM,223
7/14/2020,AK,43
7/14/2020,MA,203
7/14/2020,AS,0
7/14/2020,GA,3573
7/14/2020,HI,28
7/14/2020,KS,0
7/14/2020,PR,454
7/14/2020,FL,9969
7/14/2020,OK,1105
7/14/2020,PW,0
7/14/2020,TN,2979
7/14/2020,PA,917
7/14/2020,OH,1142
7/14/2020,IA,321
7/14/2020,SD,48
7/14/2020,VI,0
7/14/2020,IN,648
7/14/2020,AL,2434
7/14/2020,IL,707
7/14/2020,MS,1257
7/14/2020,MO,1368
7/14/2020,NH,23
7/14/2020,DE,94
7/14/2020,MT,109
7/14/2020,WI,967
7/14/2020,CT,20
7/14/2020,NV,1088
7/14/2020,ND,123
7/14/2020,RI,67
7/14/2020,MN,0
7/14/2020,OR,367
7/14/2020,DC,40
7/14/2020,VA,1084
7/14/2020,WY,48
7/13/2020,MD,733
7/13/2020,AL,2627
7/13/2020,NE,230
7/13/2020,GU,0
7/13/2020,VT,6
7/13/2020,NC,863
7/13/2020,ME,8
7/13/2020,IL,883
7/13/2020,NV,850
7/13/2020,MS,1371
7/13/2020,ID,500
7/13/2020,NH,14
7/13/2020,WI,505
7/13/2020,SC,1908
7/13/2020,KY,546
7/13/2020,AZ,1358
7/13/2020,RI,40
7/13/2020,DC,59
7/13/2020,VA,801
7/13/2020,CO,369
7/13/2020,UT,545
7/13/2020,GA,3790
7/13/2020,OK,462
7/13/2020,MP,0
7/13/2020,AR,572
7/13/2020,HI,22
7/13/2020,WV,69
7/13/2020,AK,59
7/13/2020,TX,5655
7/13/2020,KS,1447
7/13/2020,MA,154
7/13/2020,AS,0
7/13/2020,NYC,276
7/13/2020,NY,307
7/13/2020,OH,1261
7/13/2020,PA,412
7/13/2020,SD,25
7/13/2020,PW,0
7/13/2020,PR,48
7/13/2020,FL,9159
7/13/2020,IA,358
7/13/2020,NM,263
7/13/2020,TN,844
7/13/2020,RMI,0
7/13/2020,MT,2
7/13/2020,WA,1077
7/13/2020,VI,25
7/13/2020,IN,425
7/13/2020,MI,1820
7/13/2020,DE,125
7/13/2020,CT,223
7/13/2020,CA,7586
7/13/2020,MO,1326
7/13/2020,ND,108
7/13/2020,MN,398
7/13/2020,LA,1705
7/13/2020,OR,268
7/13/2020,FSM,0
7/13/2020,NJ,286
7/13/2020,WY,41
7/12/2020,ND,91
7/12/2020,DE,179
7/12/2020,MI,763
7/12/2020,WA,866
7/12/2020,CT,0
7/12/2020,NC,994
7/12/2020,IN,533
7/12/2020,GU,0
7/12/2020,NV,1032
7/12/2020,WI,797
7/12/2020,IL,954
7/12/2020,MO,443
7/12/2020,MD,418
7/12/2020,WY,23
7/12/2020,MN,1201
7/12/2020,KY,288
7/12/2020,DC,46
7/12/2020,RI,34
7/12/2020,VA,972
7/12/2020,FSM,0
7/12/2020,NJ,373
7/12/2020,OR,319
7/12/2020,MP,2
7/12/2020,HI,20
7/12/2020,KS,0
7/12/2020,AK,92
7/12/2020,AS,0
7/12/2020,UT,572
7/12/2020,MA,172
7/12/2020,WV,98
7/12/2020,PR,131
7/12/2020,GA,2571
7/12/2020,PW,0
7/12/2020,RMI,0
7/12/2020,IA,524
7/12/2020,CO,374
7/12/2020,NYC,327
7/12/2020,FL,12162
7/12/2020,AR,503
7/12/2020,TX,8196
7/12/2020,OK,512
7/12/2020,TN,1143
7/12/2020,NM,255
7/12/2020,NY,336
7/12/2020,SD,45
7/12/2020,PA,650
7/12/2020,OH,1378
7/12/2020,CA,11487
7/12/2020,AL,897
7/12/2020,MT,164
7/12/2020,NE,174
7/12/2020,VT,12
7/12/2020,ID,397
7/12/2020,NH,30
7/12/2020,VI,0
7/12/2020,ME,19
7/12/2020,MS,607
7/12/2020,SC,2255
7/12/2020,AZ,2538
7/12/2020,LA,1319
7/11/2020,VT,5
7/11/2020,IL,1195
7/11/2020,MT,84
7/11/2020,ME,40
7/11/2020,CT,0
7/11/2020,ND,89
7/11/2020,MO,647
7/11/2020,WI,981
7/11/2020,NE,205
7/11/2020,GU,0
7/11/2020,ID,577
7/11/2020,VI,14
7/11/2020,NC,2150
7/11/2020,MI,902
7/11/2020,AL,1031
7/11/2020,RI,65
7/11/2020,MN,0
7/11/2020,AZ,3039
7/11/2020,MA,167
7/11/2020,TX,10351
7/11/2020,PR,324
7/11/2020,GA,3201
7/11/2020,HI,20
7/11/2020,NYC,411
7/11/2020,AR,1061
7/11/2020,KS,0
7/11/2020,PW,0
7/11/2020,OH,1358
7/11/2020,TN,2355
7/11/2020,NY,423
7/11/2020,RMI,0
7/11/2020,IA,751
7/11/2020,NM,224
7/11/2020,UT,642
7/11/2020,MP,0
7/11/2020,AS,0
7/11/2020,CO,450
7/11/2020,WV,163
7/11/2020,FL,15126
7/11/2020,OK,901
7/11/2020,AK,63
7/11/2020,SD,53
7/11/2020,PA,815
7/11/2020,IN,779
7/11/2020,CA,11217
7/11/2020,NH,33
7/11/2020,MS,609
7/11/2020,DE,217
7/11/2020,MD,642
7/11/2020,WA,604
7/11/2020,NV,718
7/11/2020,KY,551
7/11/2020,SC,1876
7/11/2020,LA,2167
7/11/2020,DC,58
7/11/2020,WY,49
7/11/2020,FSM,0
7/11/2020,NJ,370
7/11/2020,OR,397
7/11/2020,VA,888
7/10/2020,GU,2
7/10/2020,VT,4
7/10/2020,IN,725
7/10/2020,IL,1327
7/10/2020,WI,889
7/10/2020,MO,1120
7/10/2020,MN,804
7/10/2020,KY,669
7/10/2020,WY,16
7/10/2020,FSM,0
7/10/2020,RI,48
7/10/2020,DC,64
7/10/2020,NJ,394
7/10/2020,OR,266
7/10/2020,PR,240
7/10/2020,MP,0
7/10/2020,KS,993
7/10/2020,PW,0
7/10/2020,MA,152
7/10/2020,FL,10222
7/10/2020,TX,9765
7/10/2020,HI,41
7/10/2020,UT,909
7/10/2020,AR,751
7/10/2020,SD,65
7/10/2020,RMI,0
7/10/2020,TN,2350
7/10/2020,AS,0
7/10/2020,AK,50
7/10/2020,NYC,453
7/10/2020,WV,157
7/10/2020,OK,958
7/10/2020,CO,633
7/10/2020,GA,4623
7/10/2020,PA,914
7/10/2020,NY,435
7/10/2020,IA,653
7/10/2020,NM,298
7/10/2020,OH,1525
7/10/2020,CT,78
7/10/2020,VI,14
7/10/2020,MS,988
7/10/2020,MI,1463
7/10/2020,NV,1005
7/10/2020,WA,639
7/10/2020,AL,2449
7/10/2020,DE,114
7/10/2020,NE,153
7/10/2020,ID,500
7/10/2020,CA,12222
7/10/2020,MT,24
7/10/2020,NC,2178
7/10/2020,MD,557
7/10/2020,ME,0
7/10/2020,ND,84
7/10/2020,NH,18
7/10/2020,SC,1968
7/10/2020,VA,851
7/10/2020,AZ,4222
7/10/2020,LA,2642
7/9/2020,WA,646
7/9/2020,VI,9
7/9/2020,WI,800
7/9/2020,GU,1
7/9/2020,IL,1018
7/9/2020,MS,1180
7/9/2020,NC,2557
7/9/2020,MI,1508
7/9/2020,MD,463
7/9/2020,AL,2355
7/9/2020,ME,13
7/9/2020,CT,101
7/9/2020,MT,103
7/9/2020,WY,34
7/9/2020,FSM,0
7/9/2020,DC,37
7/9/2020,LA,1843
7/9/2020,RI,65
7/9/2020,PR,212
7/9/2020,WV,119
7/9/2020,HI,27
7/9/2020,OK,1016
7/9/2020,CO,410
7/9/2020,MP,0
7/9/2020,GA,2838
7/9/2020,MA,177
7/9/2020,TX,9782
7/9/2020,AK,47
7/9/2020,AS,0
7/9/2020,OH,1150
7/9/2020,RMI,0
7/9/2020,TN,2719
7/9/2020,UT,574
7/9/2020,KS,0
7/9/2020,AR,806
7/9/2020,NYC,485
7/9/2020,PW,0
7/9/2020,FL,11237
7/9/2020,NY,309
7/9/2020,IA,734
7/9/2020,PA,735
7/9/2020,SD,94
7/9/2020,NM,234
7/9/2020,NV,552
7/9/2020,NH,21
7/9/2020,MO,1205
7/9/2020,NE,203
7/9/2020,VT,14
7/9/2020,DE,143
7/9/2020,ID,459
7/9/2020,ND,99
7/9/2020,CA,12580
7/9/2020,IN,512
7/9/2020,KY,616
7/9/2020,VA,943
7/9/2020,MN,631
7/9/2020,SC,1543
7/9/2020,AZ,4058
7/9/2020,OR,369
7/9/2020,NJ,282
7/8/2020,CA,11803
7/8/2020,NC,2812
7/8/2020,MI,1620
7/8/2020,MO,1346
7/8/2020,ND,73
7/8/2020,VI,22
7/8/2020,ID,430
7/8/2020,NV,567
7/8/2020,WA,524
7/8/2020,CT,75
7/8/2020,MT,95
7/8/2020,ME,26
7/8/2020,NH,20
7/8/2020,FSM,0
7/8/2020,DC,73
7/8/2020,OR,214
7/8/2020,MN,1003
7/8/2020,OK,1040
7/8/2020,PR,244
7/8/2020,GA,3495
7/8/2020,WV,202
7/8/2020,UT,774
7/8/2020,NYC,458
7/8/2020,FL,8860
7/8/2020,MP,0
7/8/2020,CO,356
7/8/2020,AR,734
7/8/2020,MA,162
7/8/2020,KS,717
7/8/2020,AK,40
7/8/2020,OH,1277
7/8/2020,IA,480
7/8/2020,TN,2780
7/8/2020,PW,0
7/8/2020,HI,34
7/8/2020,TX,9979
7/8/2020,AS,0
7/8/2020,RMI,0
7/8/2020,PA,907
7/8/2020,SD,79
7/8/2020,NY,403
7/8/2020,NM,290
7/8/2020,IL,980
7/8/2020,GU,2
7/8/2020,MS,1083
7/8/2020,VT,2
7/8/2020,NE,233
7/8/2020,AL,2532
7/8/2020,WI,645
7/8/2020,MD,586
7/8/2020,IN,437
7/8/2020,DE,74
7/8/2020,VA,613
7/8/2020,KY,428
7/8/2020,WY,29
7/8/2020,SC,933
7/8/2020,LA,1888
7/8/2020,NJ,202
7/8/2020,AZ,3521
7/8/2020,RI,50
7/7/2020,NE,179
7/7/2020,VT,2
7/7/2020,MT,122
7/7/2020,NC,2543
7/7/2020,WA,435
7/7/2020,GU,4
7/7/2020,IL,587
7/7/2020,ID,487
7/7/2020,CT,57
7/7/2020,VI,6
7/7/2020,ND,49
7/7/2020,AL,2609
7/7/2020,MI,1662
7/7/2020,DE,54
7/7/2020,AZ,3654
7/7/2020,SC,1503
7/7/2020,RI,48
7/7/2020,OR,210
7/7/2020,MN,0
7/7/2020,KY,529
7/7/2020,WY,36
7/7/2020,DC,54
7/7/2020,LA,1936
7/7/2020,FSM,0
7/7/2020,NJ,322
7/7/2020,OK,1171
7/7/2020,KS,0
7/7/2020,PW,0
7/7/2020,AS,0
7/7/2020,GA,3466
7/7/2020,CO,390
7/7/2020,AR,259
7/7/2020,NYC,164
7/7/2020,UT,702
7/7/2020,HI,22
7/7/2020,NM,220
7/7/2020,NY,316
7/7/2020,SD,58
7/7/2020,TN,3144
7/7/2020,MP,0
7/7/2020,PR,195
7/7/2020,MA,140
7/7/2020,FL,9924
7/7/2020,TX,10028
7/7/2020,AK,18
7/7/2020,WV,63
7/7/2020,IA,372
7/7/2020,OH,948
7/7/2020,PA,905
7/7/2020,RMI,0
7/7/2020,NH,18
7/7/2020,IN,295
7/7/2020,MO,1238
7/7/2020,CA,6260
7/7/2020,MS,1125
7/7/2020,MD,465
7/7/2020,ME,20
7/7/2020,WI,535
7/7/2020,NV,883
7/7/2020,VA,635
7/6/2020,DE,119
7/6/2020,NC,763
7/6/2020,AL,2674
7/6/2020,ND,33
7/6/2020,CA,5409
7/6/2020,MO,1173
7/6/2020,MD,492
7/6/2020,GU,2
7/6/2020,VI,4
7/6/2020,IN,323
7/6/2020,MT,0
7/6/2020,ME,17
7/6/2020,WI,490
7/6/2020,VT,2
7/6/2020,FSM,0
7/6/2020,KY,403
7/6/2020,RI,25
7/6/2020,WV,107
7/6/2020,HI,41
7/6/2020,OK,495
7/6/2020,NYC,131
7/6/2020,AS,0
7/6/2020,PW,0
7/6/2020,CO,186
7/6/2020,PR,15
7/6/2020,AR,439
7/6/2020,AK,27
7/6/2020,TX,5318
7/6/2020,MP,0
7/6/2020,NM,251
7/6/2020,IA,304
7/6/2020,TN,953
7/6/2020,SD,42
7/6/2020,MA,157
7/6/2020,GA,1642
7/6/2020,UT,504
7/6/2020,KS,982
7/6/2020,FL,7275
7/6/2020,RMI,0
7/6/2020,OH,805
7/6/2020,NY,271
7/6/2020,PA,512
7/6/2020,CT,259
7/6/2020,MS,1455
7/6/2020,NE,117
7/6/2020,ID,319
7/6/2020,NH,17
7/6/2020,NV,491
7/6/2020,MI,1603
7/6/2020,IL,614
7/6/2020,WA,1056
7/6/2020,DC,33
7/6/2020,MN,564
7/6/2020,AZ,3353
7/6/2020,LA,1101
7/6/2020,VA,638
7/6/2020,NJ,245
7/6/2020,SC,1465
7/6/2020,OR,165
7/6/2020,WY,41
7/5/2020,CT,0
7/5/2020,IL,639
7/5/2020,MT,82
7/5/2020,NH,40
7/5/2020,MO,338
7/5/2020,ND,37
7/5/2020,VI,1
7/5/2020,WA,642
7/5/2020,NE,67
7/5/2020,AZ,3537
7/5/2020,NJ,392
7/5/2020,WY,28
7/5/2020,SC,1840
7/5/2020,VA,354
7/5/2020,RI,32
7/5/2020,FSM,0
7/5/2020,AS,0
7/5/2020,GA,2120
7/5/2020,RMI,0
7/5/2020,PA,537
7/5/2020,TN,572
7/5/2020,MA,111
7/5/2020,AK,27
7/5/2020,TX,3449
7/5/2020,CO,227
7/5/2020,MP,0
7/5/2020,NYC,249
7/5/2020,AR,605
7/5/2020,OK,437
7/5/2020,FL,6217
7/5/2020,HI,7
7/5/2020,KS,0
7/5/2020,UT,498
7/5/2020,PR,14
7/5/2020,WV,130
7/5/2020,PW,0
7/5/2020,IA,292
7/5/2020,NM,193
7/5/2020,NY,294
7/5/2020,SD,35
7/5/2020,OH,968
7/5/2020,MD,272
7/5/2020,WI,533
7/5/2020,VT,11
7/5/2020,MI,701
7/5/2020,IN,576
7/5/2020,ME,26
7/5/2020,CA,8025
7/5/2020,DE,111
7/5/2020,NV,843
7/5/2020,NC,589
7/5/2020,MS,523
7/5/2020,AL,895
7/5/2020,ID,363
7/5/2020,GU,11
7/5/2020,LA,1937
7/5/2020,OR,300
7/5/2020,MN,433
7/5/2020,KY,251
7/5/2020,DC,35
7/4/2020,ME,0
7/4/2020,DE,207
7/4/2020,IL,862
7/4/2020,WI,776
7/4/2020,MI,534
7/4/2020,IN,517
7/4/2020,ND,57
7/4/2020,MO,322
7/4/2020,NH,35
7/4/2020,ID,376
7/4/2020,MD,291
7/4/2020,VT,2
7/4/2020,VA,1355
7/4/2020,OR,294
7/4/2020,FSM,0
7/4/2020,RI,27
7/4/2020,CO,296
7/4/2020,OK,592
7/4/2020,PR,144
7/4/2020,MP,0
7/4/2020,KS,0
7/4/2020,WV,79
7/4/2020,UT,431
7/4/2020,FL,9828
7/4/2020,PW,0
7/4/2020,TX,8258
7/4/2020,GA,2728
7/4/2020,OH,926
7/4/2020,SD,50
7/4/2020,TN,1202
7/4/2020,NM,287
7/4/2020,MA,163
7/4/2020,AS,0
7/4/2020,AR,587
7/4/2020,HI,25
7/4/2020,NYC,430
7/4/2020,AK,49
7/4/2020,PA,635
7/4/2020,NY,358
7/4/2020,RMI,0
7/4/2020,IA,631
7/4/2020,MS,436
7/4/2020,NV,857
7/4/2020,AL,634
7/4/2020,NE,150
7/4/2020,NC,1354
7/4/2020,VI,0
7/4/2020,WA,351
7/4/2020,GU,4
7/4/2020,MT,39
7/4/2020,CA,10664
7/4/2020,CT,0
7/4/2020,KY,228
7/4/2020,NJ,304
7/4/2020,LA,0
7/4/2020,MN,512
7/4/2020,WY,24
7/4/2020,AZ,2696
7/4/2020,DC,12
7/4/2020,SC,1539
7/3/2020,WA,755
7/3/2020,MD,380
7/3/2020,ME,69
7/3/2020,ND,65
7/3/2020,IL,1806
7/3/2020,AL,1220
7/3/2020,ID,401
7/3/2020,MS,711
7/3/2020,IN,528
7/3/2020,GU,0
7/3/2020,MO,632
7/3/2020,DE,74
7/3/2020,DC,45
7/3/2020,NJ,418
7/3/2020,VA,658
7/3/2020,LA,1728
7/3/2020,FSM,0
7/3/2020,OR,342
7/3/2020,KY,334
7/3/2020,AS,0
7/3/2020,AR,547
7/3/2020,NYC,417
7/3/2020,PR,119
7/3/2020,UT,650
7/3/2020,HI,24
7/3/2020,WV,73
7/3/2020,OK,778
7/3/2020,CO,367
7/3/2020,RMI,0
7/3/2020,IA,221
7/3/2020,SD,85
7/3/2020,PA,792
7/3/2020,FL,11298
7/3/2020,AK,45
7/3/2020,TX,7555
7/3/2020,MA,212
7/3/2020,MP,1
7/3/2020,GA,2811
7/3/2020,PW,0
7/3/2020,KS,929
7/3/2020,NM,256
7/3/2020,OH,1091
7/3/2020,NY,458
7/3/2020,TN,1953
7/3/2020,VI,13
7/3/2020,NE,225
7/3/2020,WI,622
7/3/2020,MI,927
7/3/2020,NV,982
7/3/2020,NC,2033
7/3/2020,CA,11270
7/3/2020,CT,71
7/3/2020,NH,0
7/3/2020,VT,9
7/3/2020,MT,5
7/3/2020,MN,0
7/3/2020,SC,2270
7/3/2020,WY,32
7/3/2020,RI,60
7/3/2020,AZ,4434
7/2/2020,GU,6
7/2/2020,VT,15
7/2/2020,MI,1401
7/2/2020,WI,584
7/2/2020,DE,158
7/2/2020,ND,42
7/2/2020,NC,2070
7/2/2020,NH,20
7/2/2020,NV,636
7/2/2020,WY,36
7/2/2020,MN,414
7/2/2020,NJ,477
7/2/2020,SC,1636
7/2/2020,UT,535
7/2/2020,NYC,457
7/2/2020,FL,9298
7/2/2020,HI,28
7/2/2020,MA,158
7/2/2020,AR,878
7/2/2020,GA,3545
7/2/2020,CO,395
7/2/2020,PA,849
7/2/2020,TN,2022
7/2/2020,SD,67
7/2/2020,OH,1301
7/2/2020,IA,751
7/2/2020,NM,244
7/2/2020,OK,857
7/2/2020,AK,38
7/2/2020,KS,0
7/2/2020,PW,0
7/2/2020,PR,80
7/2/2020,MP,0
7/2/2020,AS,0
7/2/2020,TX,7915
7/2/2020,WV,74
7/2/2020,RMI,0
7/2/2020,NY,448
7/2/2020,IN,435
7/2/2020,MT,40
7/2/2020,WA,711
7/2/2020,CT,74
7/2/2020,NE,174
7/2/2020,MD,538
7/2/2020,CA,10555
7/2/2020,VI,6
7/2/2020,ID,223
7/2/2020,MO,948
7/2/2020,MS,714
7/2/2020,ME,0
7/2/2020,IL,0
7/2/2020,AL,1732
7/2/2020,VA,532
7/2/2020,DC,25
7/2/2020,LA,1383
7/2/2020,KY,448
7/2/2020,AZ,3334
7/2/2020,OR,363
7/2/2020,RI,71
7/2/2020,FSM,0
7/1/2020,ME,34
7/1/2020,CT,58
7/1/2020,VI,2
7/1/2020,CA,10535
7/1/2020,NE,107
7/1/2020,AL,1739
7/1/2020,ND,39
7/1/2020,NH,20
7/1/2020,MT,65
7/1/2020,OR,275
7/1/2020,DC,38
7/1/2020,FSM,0
7/1/2020,MN,494
7/1/2020,VA,416
7/1/2020,RI,38
7/1/2020,KY,360
7/1/2020,WY,27
7/1/2020,SC,1990
7/1/2020,NJ,301
7/1/2020,CO,289
7/1/2020,AS,0
7/1/2020,OK,833
7/1/2020,AK,38
7/1/2020,PW,0
7/1/2020,WV,74
7/1/2020,FL,9423
7/1/2020,KS,547
7/1/2020,NM,129
7/1/2020,IA,511
7/1/2020,OH,1076
7/1/2020,PA,658
7/1/2020,RMI,0
7/1/2020,TN,1958
7/1/2020,UT,640
7/1/2020,TX,8076
7/1/2020,PR,89
7/1/2020,HI,20
7/1/2020,MA,157
7/1/2020,MP,0
7/1/2020,AR,420
7/1/2020,NYC,456
7/1/2020,GA,3011
7/1/2020,NY,329
7/1/2020,SD,62
7/1/2020,NC,2306
7/1/2020,DE,186
7/1/2020,GU,13
7/1/2020,MS,864
7/1/2020,WI,563
7/1/2020,IL,828
7/1/2020,MO,943
7/1/2020,ID,253
7/1/2020,NV,644
7/1/2020,VT,2
7/1/2020,WA,609
7/1/2020,MI,1626
7/1/2020,IN,358
7/1/2020,MD,505
7/1/2020,AZ,4878
7/1/2020,LA,2083
6/30/2020,NV,553
6/30/2020,NC,2522
6/30/2020,IL,724
6/30/2020,ME,42
6/30/2020,CA,5480
6/30/2020,IN,366
6/30/2020,ID,365
6/30/2020,MI,1703
6/30/2020,WI,629
6/30/2020,VI,6
6/30/2020,MO,863
6/30/2020,OR,171
6/30/2020,MN,855
6/30/2020,WY,37
6/30/2020,KY,267
6/30/2020,LA,1014
6/30/2020,VA,0
6/30/2020,OK,836
6/30/2020,NYC,218
6/30/2020,AR,520
6/30/2020,AK,36
6/30/2020,MA,73
6/30/2020,PW,0
6/30/2020,PR,85
6/30/2020,FL,6527
6/30/2020,WV,35
6/30/2020,GA,1976
6/30/2020,RMI,0
6/30/2020,NM,165
6/30/2020,OH,743
6/30/2020,MP,0
6/30/2020,AS,0
6/30/2020,KS,0
6/30/2020,HI,7
6/30/2020,UT,483
6/30/2020,CO,217
6/30/2020,TX,6975
6/30/2020,PA,588
6/30/2020,IA,165
6/30/2020,TN,2060
6/30/2020,NY,284
6/30/2020,SD,48
6/30/2020,CT,152
6/30/2020,WA,564
6/30/2020,AL,1537
6/30/2020,NH,22
6/30/2020,MT,51
6/30/2020,ND,37
6/30/2020,NE,137
6/30/2020,MS,807
6/30/2020,GU,10
6/30/2020,MD,359
6/30/2020,DE,40
6/30/2020,VT,0
6/30/2020,NJ,433
6/30/2020,SC,1333
6/30/2020,DC,35
6/30/2020,FSM,0
6/30/2020,AZ,4683
6/30/2020,RI,42
6/29/2020,MI,1873
6/29/2020,WI,326
6/29/2020,GU,4
6/29/2020,DE,80
6/29/2020,AL,1683
6/29/2020,VI,3
6/29/2020,CT,59
6/29/2020,NE,197
6/29/2020,NH,13
6/29/2020,NC,1038
6/29/2020,RI,16
6/29/2020,SC,1446
6/29/2020,AZ,626
6/29/2020,WY,33
6/29/2020,NJ,133
6/29/2020,DC,44
6/29/2020,HI,18
6/29/2020,GA,2105
6/29/2020,AK,21
6/29/2020,UT,813
6/29/2020,AR,439
6/29/2020,NYC,218
6/29/2020,AS,0
6/29/2020,PW,0
6/29/2020,KS,905
6/29/2020,PR,3
6/29/2020,OK,429
6/29/2020,CO,167
6/29/2020,TX,4288
6/29/2020,OH,737
6/29/2020,NY,202
6/29/2020,TN,622
6/29/2020,SD,35
6/29/2020,WV,38
6/29/2020,FL,6014
6/29/2020,MP,0
6/29/2020,MA,89
6/29/2020,NM,173
6/29/2020,IA,293
6/29/2020,RMI,0
6/29/2020,PA,556
6/29/2020,MT,48
6/29/2020,MS,889
6/29/2020,MO,882
6/29/2020,CA,6277
6/29/2020,ID,433
6/29/2020,ND,44
6/29/2020,IN,298
6/29/2020,VT,3
6/29/2020,IL,738
6/29/2020,WA,501
6/29/2020,MD,305
6/29/2020,NV,734
6/29/2020,ME,31
6/29/2020,VA,598
6/29/2020,OR,144
6/29/2020,FSM,0
6/29/2020,LA,845
6/29/2020,KY,349
6/29/2020,MN,315
6/28/2020,NE,97
6/28/2020,MI,602
6/28/2020,DE,156
6/28/2020,MT,67
6/28/2020,IN,355
6/28/2020,AL,846
6/28/2020,GU,6
6/28/2020,MS,396
6/28/2020,VT,1
6/28/2020,CA,9115
6/28/2020,NC,933
6/28/2020,ND,37
6/28/2020,CT,97
6/28/2020,IL,646
6/28/2020,SC,1608
6/28/2020,LA,1467
6/28/2020,NJ,325
6/28/2020,VA,453
6/28/2020,RI,37
6/28/2020,FSM,0
6/28/2020,AZ,3858
6/28/2020,AK,29
6/28/2020,FL,5354
6/28/2020,MP,0
6/28/2020,KS,0
6/28/2020,PR,15
6/28/2020,AS,0
6/28/2020,TN,772
6/28/2020,IA,477
6/28/2020,OH,854
6/28/2020,RMI,0
6/28/2020,GA,2186
6/28/2020,UT,464
6/28/2020,NYC,333
6/28/2020,MA,163
6/28/2020,WV,50
6/28/2020,HI,2
6/28/2020,PW,0
6/28/2020,TX,5357
6/28/2020,CO,293
6/28/2020,OK,382
6/28/2020,AR,508
6/28/2020,PA,496
6/28/2020,SD,55
6/28/2020,NM,190
6/28/2020,NY,300
6/28/2020,ID,0
6/28/2020,ME,30
6/28/2020,NH,76
6/28/2020,MD,477
6/28/2020,NV,821
6/28/2020,WI,480
6/28/2020,MO,253
6/28/2020,VI,0
6/28/2020,WA,344
6/28/2020,OR,247
6/28/2020,WY,25
6/28/2020,KY,181
6/28/2020,MN,-3
6/28/2020,DC,32
6/27/2020,AL,764
6/27/2020,CA,9435
6/27/2020,IN,435
6/27/2020,NH,33
6/27/2020,MD,327
6/27/2020,ND,37
6/27/2020,MS,502
6/27/2020,IL,786
6/27/2020,NC,1970
6/27/2020,ME,89
6/27/2020,MO,360
6/27/2020,NE,243
6/27/2020,VT,2
6/27/2020,MI,745
6/27/2020,VA,489
6/27/2020,WY,24
6/27/2020,LA,0
6/27/2020,FSM,0
6/27/2020,AZ,3594
6/27/2020,SC,1291
6/27/2020,PR,45
6/27/2020,AR,570
6/27/2020,KS,0
6/27/2020,MP,0
6/27/2020,AK,19
6/27/2020,MA,305
6/27/2020,TX,5742
6/27/2020,GA,1952
6/27/2020,IA,327
6/27/2020,RMI,0
6/27/2020,OH,817
6/27/2020,NM,211
6/27/2020,TN,1563
6/27/2020,AS,0
6/27/2020,OK,585
6/27/2020,WV,52
6/27/2020,NYC,309
6/27/2020,CO,286
6/27/2020,UT,505
6/27/2020,PW,0
6/27/2020,HI,26
6/27/2020,FL,8329
6/27/2020,PA,629
6/27/2020,NY,339
6/27/2020,SD,91
6/27/2020,WI,559
6/27/2020,MT,0
6/27/2020,GU,0
6/27/2020,WA,556
6/27/2020,DE,134
6/27/2020,CT,147
6/27/2020,ID,171
6/27/2020,NV,1104
6/27/2020,VI,0
6/27/2020,MN,933
6/27/2020,DC,31
6/27/2020,RI,61
6/27/2020,OR,276
6/27/2020,KY,103
6/27/2020,NJ,311
6/26/2020,MD,335
6/26/2020,ND,28
6/26/2020,DE,111
6/26/2020,ID,283
6/26/2020,VI,0
